date,building,zone,usage_liters,temperature_c,rainfall_mm,is_anomaly,day_of_week,month
2026-06-02,Block A,Hostel Zone,79677,23.8,4.8,0,Tuesday,June
2026-06-02,Block B,Hostel Zone,78060,24.1,21.7,0,Tuesday,June
2026-06-02,Block C,Hostel Zone,68580,28.9,2.0,0,Tuesday,June
2026-06-02,Block D,Hostel Zone,68039,26.2,0.6,0,Tuesday,June
2026-06-02,Admin Block,Admin Zone,17333,22.1,12.5,0,Tuesday,June
2026-06-02,Library,Academic Zone,14113,25.6,35.3,0,Tuesday,June
2026-06-02,Cafeteria,Recreation Zone,22148,24.3,7.6,0,Tuesday,June
2026-06-03,Block A,Hostel Zone,78275,27.1,48.9,0,Wednesday,June
2026-06-03,Block B,Hostel Zone,75061,26.6,1.3,0,Wednesday,June
2026-06-03,Block C,Hostel Zone,69865,28.1,11.9,0,Wednesday,June
2026-06-03,Block D,Hostel Zone,75381,24.0,23.5,0,Wednesday,June
2026-06-03,Admin Block,Admin Zone,19819,25.2,5.4,0,Wednesday,June
2026-06-03,Library,Academic Zone,12523,26.5,9.4,0,Wednesday,June
2026-06-03,Cafeteria,Recreation Zone,24145,24.4,1.7,0,Wednesday,June
2026-06-04,Block A,Hostel Zone,63940,28.1,19.7,0,Thursday,June
2026-06-04,Block B,Hostel Zone,79652,27.2,12.3,0,Thursday,June
2026-06-04,Block C,Hostel Zone,73095,27.7,31.9,0,Thursday,June
2026-06-04,Block D,Hostel Zone,72241,26.5,1.5,0,Thursday,June
2026-06-04,Admin Block,Admin Zone,20978,23.4,0.8,0,Thursday,June
2026-06-04,Library,Academic Zone,12458,27.2,10.8,0,Thursday,June
2026-06-04,Cafeteria,Recreation Zone,22790,27.2,13.8,0,Thursday,June
2026-06-05,Block A,Hostel Zone,74997,24.1,17.1,0,Friday,June
2026-06-05,Block B,Hostel Zone,67454,21.3,8.5,0,Friday,June
2026-06-05,Block C,Hostel Zone,80989,21.5,7.0,0,Friday,June
2026-06-05,Block D,Hostel Zone,71717,27.7,9.7,0,Friday,June
2026-06-05,Admin Block,Admin Zone,18871,26.0,22.0,0,Friday,June
2026-06-05,Library,Academic Zone,10749,25.7,16.2,0,Friday,June
2026-06-05,Cafeteria,Recreation Zone,27752,25.3,4.5,0,Friday,June
2026-06-06,Block A,Hostel Zone,52424,24.2,2.2,0,Saturday,June
2026-06-06,Block B,Hostel Zone,60271,27.7,3.0,0,Saturday,June
2026-06-06,Block C,Hostel Zone,50926,23.2,4.3,0,Saturday,June
2026-06-06,Block D,Hostel Zone,51238,28.1,12.0,0,Saturday,June
2026-06-06,Admin Block,Admin Zone,12512,27.4,3.1,0,Saturday,June
2026-06-06,Library,Academic Zone,8374,24.9,2.2,0,Saturday,June
2026-06-06,Cafeteria,Recreation Zone,14060,19.3,1.7,0,Saturday,June
2026-06-07,Block A,Hostel Zone,53182,24.2,7.9,0,Sunday,June
2026-06-07,Block B,Hostel Zone,50281,26.8,6.7,0,Sunday,June
2026-06-07,Block C,Hostel Zone,47785,25.4,9.0,0,Sunday,June
2026-06-07,Block D,Hostel Zone,49586,25.4,11.1,0,Sunday,June
2026-06-07,Admin Block,Admin Zone,12933,26.4,14.0,0,Sunday,June
2026-06-07,Library,Academic Zone,8024,23.3,5.1,0,Sunday,June
2026-06-07,Cafeteria,Recreation Zone,16269,28.1,6.0,0,Sunday,June
2026-06-08,Block A,Hostel Zone,79661,21.5,33.3,0,Monday,June
2026-06-08,Block B,Hostel Zone,74136,22.4,8.3,0,Monday,June
2026-06-08,Block C,Hostel Zone,65057,25.0,10.2,0,Monday,June
2026-06-08,Block D,Hostel Zone,134442,22.4,21.1,1,Monday,June
2026-06-08,Admin Block,Admin Zone,17573,21.6,2.9,0,Monday,June
2026-06-08,Library,Academic Zone,12736,18.8,17.5,0,Monday,June
2026-06-08,Cafeteria,Recreation Zone,23166,25.0,11.7,0,Monday,June
2026-06-09,Block A,Hostel Zone,76237,28.0,9.5,0,Tuesday,June
2026-06-09,Block B,Hostel Zone,77212,25.6,4.2,0,Tuesday,June
2026-06-09,Block C,Hostel Zone,57666,24.3,21.5,0,Tuesday,June
2026-06-09,Block D,Hostel Zone,82735,24.0,5.1,0,Tuesday,June
2026-06-09,Admin Block,Admin Zone,18198,28.0,36.0,0,Tuesday,June
2026-06-09,Library,Academic Zone,13638,23.5,13.9,0,Tuesday,June
2026-06-09,Cafeteria,Recreation Zone,23514,22.7,14.7,0,Tuesday,June
2026-06-10,Block A,Hostel Zone,76623,23.5,8.5,0,Wednesday,June
2026-06-10,Block B,Hostel Zone,64734,23.8,0.3,0,Wednesday,June
2026-06-10,Block C,Hostel Zone,69298,26.2,12.3,0,Wednesday,June
2026-06-10,Block D,Hostel Zone,87660,26.2,3.9,0,Wednesday,June
2026-06-10,Admin Block,Admin Zone,16627,28.6,4.2,0,Wednesday,June
2026-06-10,Library,Academic Zone,12648,24.9,21.7,0,Wednesday,June
2026-06-10,Cafeteria,Recreation Zone,22277,20.3,10.5,0,Wednesday,June
2026-06-11,Block A,Hostel Zone,78840,23.8,14.8,0,Thursday,June
2026-06-11,Block B,Hostel Zone,76589,20.6,4.1,0,Thursday,June
2026-06-11,Block C,Hostel Zone,69459,19.1,4.4,0,Thursday,June
2026-06-11,Block D,Hostel Zone,78106,26.3,4.8,0,Thursday,June
2026-06-11,Admin Block,Admin Zone,19413,23.2,14.0,0,Thursday,June
2026-06-11,Library,Academic Zone,11146,27.2,30.8,0,Thursday,June
2026-06-11,Cafeteria,Recreation Zone,24102,28.3,3.1,0,Thursday,June
2026-06-12,Block A,Hostel Zone,66071,21.2,13.5,0,Friday,June
2026-06-12,Block B,Hostel Zone,72689,27.5,19.0,0,Friday,June
2026-06-12,Block C,Hostel Zone,68286,27.7,4.6,0,Friday,June
2026-06-12,Block D,Hostel Zone,84956,31.0,12.5,0,Friday,June
2026-06-12,Admin Block,Admin Zone,18407,24.1,10.3,0,Friday,June
2026-06-12,Library,Academic Zone,12737,20.5,6.3,0,Friday,June
2026-06-12,Cafeteria,Recreation Zone,22890,28.7,6.8,0,Friday,June
2026-06-13,Block A,Hostel Zone,47298,24.5,20.7,0,Saturday,June
2026-06-13,Block B,Hostel Zone,52218,26.6,13.3,0,Saturday,June
2026-06-13,Block C,Hostel Zone,48197,25.5,3.5,0,Saturday,June
2026-06-13,Block D,Hostel Zone,51769,25.0,1.7,0,Saturday,June
2026-06-13,Admin Block,Admin Zone,11784,28.7,7.2,0,Saturday,June
2026-06-13,Library,Academic Zone,7806,23.5,15.7,0,Saturday,June
2026-06-13,Cafeteria,Recreation Zone,14765,26.3,6.5,0,Saturday,June
2026-06-14,Block A,Hostel Zone,45711,26.3,16.6,0,Sunday,June
2026-06-14,Block B,Hostel Zone,49229,24.5,5.6,0,Sunday,June
2026-06-14,Block C,Hostel Zone,40190,25.1,11.3,0,Sunday,June
2026-06-14,Block D,Hostel Zone,52407,22.5,1.7,0,Sunday,June
2026-06-14,Admin Block,Admin Zone,10676,24.2,4.9,0,Sunday,June
2026-06-14,Library,Academic Zone,8125,24.3,6.4,0,Sunday,June
2026-06-14,Cafeteria,Recreation Zone,17301,24.1,1.2,0,Sunday,June
2026-06-15,Block A,Hostel Zone,70000,24.7,21.5,0,Monday,June
2026-06-15,Block B,Hostel Zone,82307,27.2,11.6,0,Monday,June
2026-06-15,Block C,Hostel Zone,71870,23.4,12.3,0,Monday,June
2026-06-15,Block D,Hostel Zone,70883,30.1,8.5,0,Monday,June
2026-06-15,Admin Block,Admin Zone,17396,23.8,3.3,0,Monday,June
2026-06-15,Library,Academic Zone,11151,18.5,17.6,0,Monday,June
2026-06-15,Cafeteria,Recreation Zone,20636,23.1,9.7,0,Monday,June
2026-06-16,Block A,Hostel Zone,63542,25.9,10.5,0,Tuesday,June
2026-06-16,Block B,Hostel Zone,71580,25.6,4.5,0,Tuesday,June
2026-06-16,Block C,Hostel Zone,70582,28.4,12.7,0,Tuesday,June
2026-06-16,Block D,Hostel Zone,72316,23.1,3.2,0,Tuesday,June
2026-06-16,Admin Block,Admin Zone,17866,21.5,14.4,0,Tuesday,June
2026-06-16,Library,Academic Zone,12310,17.8,4.3,0,Tuesday,June
2026-06-16,Cafeteria,Recreation Zone,20079,25.3,6.3,0,Tuesday,June
2026-06-17,Block A,Hostel Zone,77387,26.1,10.7,0,Wednesday,June
2026-06-17,Block B,Hostel Zone,79178,22.4,5.3,0,Wednesday,June
2026-06-17,Block C,Hostel Zone,72996,27.3,10.6,0,Wednesday,June
2026-06-17,Block D,Hostel Zone,67836,30.1,3.0,0,Wednesday,June
2026-06-17,Admin Block,Admin Zone,16608,28.3,3.3,0,Wednesday,June
2026-06-17,Library,Academic Zone,12277,28.3,4.4,0,Wednesday,June
2026-06-17,Cafeteria,Recreation Zone,25192,23.3,6.4,0,Wednesday,June
2026-06-18,Block A,Hostel Zone,75627,23.9,5.5,0,Thursday,June
2026-06-18,Block B,Hostel Zone,135560,21.1,13.0,1,Thursday,June
2026-06-18,Block C,Hostel Zone,59527,25.1,12.8,0,Thursday,June
2026-06-18,Block D,Hostel Zone,77260,26.3,21.1,0,Thursday,June
2026-06-18,Admin Block,Admin Zone,16910,23.1,9.3,0,Thursday,June
2026-06-18,Library,Academic Zone,10289,29.8,12.1,0,Thursday,June
2026-06-18,Cafeteria,Recreation Zone,24558,27.2,8.7,0,Thursday,June
2026-06-19,Block A,Hostel Zone,71983,27.5,2.7,0,Friday,June
2026-06-19,Block B,Hostel Zone,78897,22.6,4.2,0,Friday,June
2026-06-19,Block C,Hostel Zone,72538,27.2,6.8,0,Friday,June
2026-06-19,Block D,Hostel Zone,80550,26.3,5.9,0,Friday,June
2026-06-19,Admin Block,Admin Zone,16864,20.5,4.7,0,Friday,June
2026-06-19,Library,Academic Zone,11700,25.1,2.2,0,Friday,June
2026-06-19,Cafeteria,Recreation Zone,23064,24.7,10.7,0,Friday,June
2026-06-20,Block A,Hostel Zone,56382,26.4,19.9,0,Saturday,June
2026-06-20,Block B,Hostel Zone,48561,23.9,13.2,0,Saturday,June
2026-06-20,Block C,Hostel Zone,41610,23.5,14.0,0,Saturday,June
2026-06-20,Block D,Hostel Zone,59260,26.4,24.0,0,Saturday,June
2026-06-20,Admin Block,Admin Zone,11300,29.4,4.4,0,Saturday,June
2026-06-20,Library,Academic Zone,8278,20.6,14.4,0,Saturday,June
2026-06-20,Cafeteria,Recreation Zone,15661,25.6,6.7,0,Saturday,June
2026-06-21,Block A,Hostel Zone,50046,27.1,5.8,0,Sunday,June
2026-06-21,Block B,Hostel Zone,54471,21.3,8.3,0,Sunday,June
2026-06-21,Block C,Hostel Zone,44090,19.1,8.4,0,Sunday,June
2026-06-21,Block D,Hostel Zone,47687,27.5,29.6,0,Sunday,June
2026-06-21,Admin Block,Admin Zone,13646,22.8,31.9,0,Sunday,June
2026-06-21,Library,Academic Zone,8164,20.4,16.1,0,Sunday,June
2026-06-21,Cafeteria,Recreation Zone,14659,26.1,18.3,0,Sunday,June
2026-06-22,Block A,Hostel Zone,76796,20.7,13.6,0,Monday,June
2026-06-22,Block B,Hostel Zone,78199,27.9,7.3,0,Monday,June
2026-06-22,Block C,Hostel Zone,76173,25.6,5.9,0,Monday,June
2026-06-22,Block D,Hostel Zone,82791,25.3,4.3,0,Monday,June
2026-06-22,Admin Block,Admin Zone,18671,24.7,9.5,0,Monday,June
2026-06-22,Library,Academic Zone,11542,26.4,12.9,0,Monday,June
2026-06-22,Cafeteria,Recreation Zone,24145,26.1,5.7,0,Monday,June
2026-06-23,Block A,Hostel Zone,75787,25.9,6.6,0,Tuesday,June
2026-06-23,Block B,Hostel Zone,70255,24.0,12.4,0,Tuesday,June
2026-06-23,Block C,Hostel Zone,55496,29.1,23.5,0,Tuesday,June
2026-06-23,Block D,Hostel Zone,79884,28.2,16.7,0,Tuesday,June
2026-06-23,Admin Block,Admin Zone,18524,28.4,7.7,0,Tuesday,June
2026-06-23,Library,Academic Zone,10863,23.8,10.0,0,Tuesday,June
2026-06-23,Cafeteria,Recreation Zone,23414,20.6,20.9,0,Tuesday,June
2026-06-24,Block A,Hostel Zone,72200,25.5,14.1,0,Wednesday,June
2026-06-24,Block B,Hostel Zone,95456,25.1,19.7,0,Wednesday,June
2026-06-24,Block C,Hostel Zone,51444,21.7,9.2,0,Wednesday,June
2026-06-24,Block D,Hostel Zone,70623,24.0,5.1,0,Wednesday,June
2026-06-24,Admin Block,Admin Zone,17615,24.4,21.3,0,Wednesday,June
2026-06-24,Library,Academic Zone,12548,19.8,18.5,0,Wednesday,June
2026-06-24,Cafeteria,Recreation Zone,27149,23.4,6.1,0,Wednesday,June
2026-06-25,Block A,Hostel Zone,137655,26.8,8.7,1,Thursday,June
2026-06-25,Block B,Hostel Zone,75717,27.9,10.4,0,Thursday,June
2026-06-25,Block C,Hostel Zone,79109,24.2,8.9,0,Thursday,June
2026-06-25,Block D,Hostel Zone,70104,27.6,11.2,0,Thursday,June
2026-06-25,Admin Block,Admin Zone,19262,26.0,11.6,0,Thursday,June
2026-06-25,Library,Academic Zone,12219,23.7,25.1,0,Thursday,June
2026-06-25,Cafeteria,Recreation Zone,52463,21.9,6.4,1,Thursday,June
2026-06-26,Block A,Hostel Zone,60473,25.3,10.7,0,Friday,June
2026-06-26,Block B,Hostel Zone,86070,24.4,9.8,0,Friday,June
2026-06-26,Block C,Hostel Zone,69843,21.3,12.2,0,Friday,June
2026-06-26,Block D,Hostel Zone,65622,26.1,11.9,0,Friday,June
2026-06-26,Admin Block,Admin Zone,19851,21.3,8.2,0,Friday,June
2026-06-26,Library,Academic Zone,12435,21.3,3.8,0,Friday,June
2026-06-26,Cafeteria,Recreation Zone,24035,27.9,4.7,0,Friday,June
2026-06-27,Block A,Hostel Zone,50038,26.5,5.1,0,Saturday,June
2026-06-27,Block B,Hostel Zone,52251,22.8,9.7,0,Saturday,June
2026-06-27,Block C,Hostel Zone,41627,27.1,4.0,0,Saturday,June
2026-06-27,Block D,Hostel Zone,45208,26.1,8.5,0,Saturday,June
2026-06-27,Admin Block,Admin Zone,13177,26.4,23.5,0,Saturday,June
2026-06-27,Library,Academic Zone,7751,24.0,1.5,0,Saturday,June
2026-06-27,Cafeteria,Recreation Zone,15971,25.4,8.3,0,Saturday,June
2026-06-28,Block A,Hostel Zone,47549,26.1,13.7,0,Sunday,June
2026-06-28,Block B,Hostel Zone,58035,25.4,7.6,0,Sunday,June
2026-06-28,Block C,Hostel Zone,38891,25.9,13.5,0,Sunday,June
2026-06-28,Block D,Hostel Zone,51853,22.5,8.7,0,Sunday,June
2026-06-28,Admin Block,Admin Zone,11660,24.6,4.0,0,Sunday,June
2026-06-28,Library,Academic Zone,8342,25.8,4.8,0,Sunday,June
2026-06-28,Cafeteria,Recreation Zone,15251,30.6,3.6,0,Sunday,June
2026-06-29,Block A,Hostel Zone,75842,29.1,10.5,0,Monday,June
2026-06-29,Block B,Hostel Zone,83799,27.0,25.8,0,Monday,June
2026-06-29,Block C,Hostel Zone,64712,23.2,2.0,0,Monday,June
2026-06-29,Block D,Hostel Zone,87850,24.8,20.0,0,Monday,June
2026-06-29,Admin Block,Admin Zone,17340,23.3,3.8,0,Monday,June
2026-06-29,Library,Academic Zone,13107,22.3,0.4,0,Monday,June
2026-06-29,Cafeteria,Recreation Zone,22837,23.1,2.6,0,Monday,June
2026-06-30,Block A,Hostel Zone,80634,24.5,9.8,0,Tuesday,June
2026-06-30,Block B,Hostel Zone,75401,23.8,2.3,0,Tuesday,June
2026-06-30,Block C,Hostel Zone,78809,27.4,2.5,0,Tuesday,June
2026-06-30,Block D,Hostel Zone,61741,29.2,10.2,0,Tuesday,June
2026-06-30,Admin Block,Admin Zone,16637,23.6,6.3,0,Tuesday,June
2026-06-30,Library,Academic Zone,11083,20.4,18.6,0,Tuesday,June
2026-06-30,Cafeteria,Recreation Zone,26343,17.5,10.5,0,Tuesday,June
2026-07-01,Block A,Hostel Zone,71683,33.2,10.8,0,Wednesday,July
2026-07-01,Block B,Hostel Zone,70328,27.6,29.1,0,Wednesday,July
2026-07-01,Block C,Hostel Zone,71800,32.4,1.7,0,Wednesday,July
2026-07-01,Block D,Hostel Zone,71715,31.5,29.0,0,Wednesday,July
2026-07-01,Admin Block,Admin Zone,18375,31.9,13.3,0,Wednesday,July
2026-07-01,Library,Academic Zone,13057,25.2,27.8,0,Wednesday,July
2026-07-01,Cafeteria,Recreation Zone,23408,30.3,0.8,0,Wednesday,July
2026-07-02,Block A,Hostel Zone,67692,34.0,28.8,0,Thursday,July
2026-07-02,Block B,Hostel Zone,90864,30.0,2.7,0,Thursday,July
2026-07-02,Block C,Hostel Zone,74946,32.0,2.3,0,Thursday,July
2026-07-02,Block D,Hostel Zone,65219,30.4,12.7,0,Thursday,July
2026-07-02,Admin Block,Admin Zone,19162,28.4,11.3,0,Thursday,July
2026-07-02,Library,Academic Zone,12677,27.6,46.0,0,Thursday,July
2026-07-02,Cafeteria,Recreation Zone,28555,32.7,22.7,0,Thursday,July
2026-07-03,Block A,Hostel Zone,79670,32.9,12.5,0,Friday,July
2026-07-03,Block B,Hostel Zone,76430,28.9,17.3,0,Friday,July
2026-07-03,Block C,Hostel Zone,65989,35.0,19.6,0,Friday,July
2026-07-03,Block D,Hostel Zone,80083,33.6,43.4,0,Friday,July
2026-07-03,Admin Block,Admin Zone,18711,27.6,12.9,0,Friday,July
2026-07-03,Library,Academic Zone,12577,32.3,5.1,0,Friday,July
2026-07-03,Cafeteria,Recreation Zone,23618,33.5,4.0,0,Friday,July
2026-07-04,Block A,Hostel Zone,42578,33.4,5.4,0,Saturday,July
2026-07-04,Block B,Hostel Zone,49147,29.0,2.6,0,Saturday,July
2026-07-04,Block C,Hostel Zone,50439,29.4,17.7,0,Saturday,July
2026-07-04,Block D,Hostel Zone,45982,29.6,24.3,0,Saturday,July
2026-07-04,Admin Block,Admin Zone,12021,35.0,9.7,0,Saturday,July
2026-07-04,Library,Academic Zone,8138,24.1,7.6,0,Saturday,July
2026-07-04,Cafeteria,Recreation Zone,14242,28.5,3.1,0,Saturday,July
2026-07-05,Block A,Hostel Zone,48645,32.5,22.2,0,Sunday,July
2026-07-05,Block B,Hostel Zone,50253,36.2,13.6,0,Sunday,July
2026-07-05,Block C,Hostel Zone,44816,26.0,5.9,0,Sunday,July
2026-07-05,Block D,Hostel Zone,52350,31.2,16.1,0,Sunday,July
2026-07-05,Admin Block,Admin Zone,13546,37.9,19.2,0,Sunday,July
2026-07-05,Library,Academic Zone,9560,31.8,14.3,0,Sunday,July
2026-07-05,Cafeteria,Recreation Zone,14788,32.6,8.3,0,Sunday,July
2026-07-06,Block A,Hostel Zone,70584,31.6,14.4,0,Monday,July
2026-07-06,Block B,Hostel Zone,79893,26.2,21.1,0,Monday,July
2026-07-06,Block C,Hostel Zone,76664,30.2,8.4,0,Monday,July
2026-07-06,Block D,Hostel Zone,81314,30.4,3.7,0,Monday,July
2026-07-06,Admin Block,Admin Zone,17187,29.6,21.6,0,Monday,July
2026-07-06,Library,Academic Zone,26893,30.3,11.0,1,Monday,July
2026-07-06,Cafeteria,Recreation Zone,21096,26.6,13.4,0,Monday,July
2026-07-07,Block A,Hostel Zone,76665,30.7,7.6,0,Tuesday,July
2026-07-07,Block B,Hostel Zone,78523,27.3,25.9,0,Tuesday,July
2026-07-07,Block C,Hostel Zone,63014,31.1,25.5,0,Tuesday,July
2026-07-07,Block D,Hostel Zone,66579,29.4,4.9,0,Tuesday,July
2026-07-07,Admin Block,Admin Zone,16913,32.6,11.4,0,Tuesday,July
2026-07-07,Library,Academic Zone,12237,34.6,6.4,0,Tuesday,July
2026-07-07,Cafeteria,Recreation Zone,20061,32.5,15.7,0,Tuesday,July
2026-07-08,Block A,Hostel Zone,69387,27.6,4.4,0,Wednesday,July
2026-07-08,Block B,Hostel Zone,77276,30.1,8.4,0,Wednesday,July
2026-07-08,Block C,Hostel Zone,156295,23.6,11.1,1,Wednesday,July
2026-07-08,Block D,Hostel Zone,74454,28.9,9.3,0,Wednesday,July
2026-07-08,Admin Block,Admin Zone,16062,28.5,7.4,0,Wednesday,July
2026-07-08,Library,Academic Zone,12795,31.3,2.9,0,Wednesday,July
2026-07-08,Cafeteria,Recreation Zone,21995,24.2,23.2,0,Wednesday,July
2026-07-09,Block A,Hostel Zone,81734,28.2,20.7,0,Thursday,July
2026-07-09,Block B,Hostel Zone,65243,26.0,9.0,0,Thursday,July
2026-07-09,Block C,Hostel Zone,68668,26.4,5.5,0,Thursday,July
2026-07-09,Block D,Hostel Zone,83128,27.8,11.5,0,Thursday,July
2026-07-09,Admin Block,Admin Zone,18746,33.5,4.9,0,Thursday,July
2026-07-09,Library,Academic Zone,12078,32.9,20.2,0,Thursday,July
2026-07-09,Cafeteria,Recreation Zone,17756,29.6,8.2,0,Thursday,July
2026-07-10,Block A,Hostel Zone,70376,25.6,25.2,0,Friday,July
2026-07-10,Block B,Hostel Zone,73694,26.7,13.4,0,Friday,July
2026-07-10,Block C,Hostel Zone,74960,34.7,4.1,0,Friday,July
2026-07-10,Block D,Hostel Zone,73702,28.0,8.2,0,Friday,July
2026-07-10,Admin Block,Admin Zone,18955,26.7,9.7,0,Friday,July
2026-07-10,Library,Academic Zone,11837,34.1,17.6,0,Friday,July
2026-07-10,Cafeteria,Recreation Zone,24110,30.6,24.4,0,Friday,July
2026-07-11,Block A,Hostel Zone,51586,28.1,8.6,0,Saturday,July
2026-07-11,Block B,Hostel Zone,56682,33.1,0.7,0,Saturday,July
2026-07-11,Block C,Hostel Zone,43557,31.1,38.6,0,Saturday,July
2026-07-11,Block D,Hostel Zone,45180,32.0,8.7,0,Saturday,July
2026-07-11,Admin Block,Admin Zone,11509,31.5,18.1,0,Saturday,July
2026-07-11,Library,Academic Zone,8970,30.1,4.8,0,Saturday,July
2026-07-11,Cafeteria,Recreation Zone,14650,23.4,21.4,0,Saturday,July
2026-07-12,Block A,Hostel Zone,49409,31.0,5.2,0,Sunday,July
2026-07-12,Block B,Hostel Zone,50751,30.9,14.0,0,Sunday,July
2026-07-12,Block C,Hostel Zone,43986,36.1,16.3,0,Sunday,July
2026-07-12,Block D,Hostel Zone,47953,32.2,52.9,0,Sunday,July
2026-07-12,Admin Block,Admin Zone,11352,29.8,8.6,0,Sunday,July
2026-07-12,Library,Academic Zone,7283,30.2,22.1,0,Sunday,July
2026-07-12,Cafeteria,Recreation Zone,16207,32.0,5.0,0,Sunday,July
2026-07-13,Block A,Hostel Zone,80976,29.1,32.1,0,Monday,July
2026-07-13,Block B,Hostel Zone,75689,27.7,5.6,0,Monday,July
2026-07-13,Block C,Hostel Zone,67612,28.2,23.1,0,Monday,July
2026-07-13,Block D,Hostel Zone,73506,28.2,15.5,0,Monday,July
2026-07-13,Admin Block,Admin Zone,15315,32.9,22.8,0,Monday,July
2026-07-13,Library,Academic Zone,11049,36.2,6.3,0,Monday,July
2026-07-13,Cafeteria,Recreation Zone,24674,32.1,6.1,0,Monday,July
2026-07-14,Block A,Hostel Zone,85361,31.2,17.5,0,Tuesday,July
2026-07-14,Block B,Hostel Zone,74068,25.8,13.9,0,Tuesday,July
2026-07-14,Block C,Hostel Zone,60933,26.2,20.8,0,Tuesday,July
2026-07-14,Block D,Hostel Zone,73398,30.3,9.0,0,Tuesday,July
2026-07-14,Admin Block,Admin Zone,19491,28.7,39.4,0,Tuesday,July
2026-07-14,Library,Academic Zone,11955,29.5,24.5,0,Tuesday,July
2026-07-14,Cafeteria,Recreation Zone,23808,29.7,2.6,0,Tuesday,July
2026-07-15,Block A,Hostel Zone,64706,32.2,12.4,0,Wednesday,July
2026-07-15,Block B,Hostel Zone,74986,24.8,41.4,0,Wednesday,July
2026-07-15,Block C,Hostel Zone,74539,33.4,19.6,0,Wednesday,July
2026-07-15,Block D,Hostel Zone,65631,24.1,11.1,0,Wednesday,July
2026-07-15,Admin Block,Admin Zone,17765,29.4,16.7,0,Wednesday,July
2026-07-15,Library,Academic Zone,12231,36.3,23.5,0,Wednesday,July
2026-07-15,Cafeteria,Recreation Zone,22808,36.2,3.1,0,Wednesday,July
2026-07-16,Block A,Hostel Zone,65210,31.3,22.6,0,Thursday,July
2026-07-16,Block B,Hostel Zone,81757,25.2,7.1,0,Thursday,July
2026-07-16,Block C,Hostel Zone,65824,28.4,23.1,0,Thursday,July
2026-07-16,Block D,Hostel Zone,65580,28.9,18.0,0,Thursday,July
2026-07-16,Admin Block,Admin Zone,18663,30.2,8.7,0,Thursday,July
2026-07-16,Library,Academic Zone,12270,24.6,16.0,0,Thursday,July
2026-07-16,Cafeteria,Recreation Zone,24429,34.1,17.9,0,Thursday,July
2026-07-17,Block A,Hostel Zone,71235,33.9,13.9,0,Friday,July
2026-07-17,Block B,Hostel Zone,80631,27.4,30.7,0,Friday,July
2026-07-17,Block C,Hostel Zone,66946,28.1,0.4,0,Friday,July
2026-07-17,Block D,Hostel Zone,71169,29.6,3.5,0,Friday,July
2026-07-17,Admin Block,Admin Zone,17733,24.3,11.3,0,Friday,July
2026-07-17,Library,Academic Zone,11151,27.7,6.5,0,Friday,July
2026-07-17,Cafeteria,Recreation Zone,21840,23.2,16.0,0,Friday,July
2026-07-18,Block A,Hostel Zone,42050,26.9,2.9,0,Saturday,July
2026-07-18,Block B,Hostel Zone,47270,27.9,13.7,0,Saturday,July
2026-07-18,Block C,Hostel Zone,48798,29.6,4.1,0,Saturday,July
2026-07-18,Block D,Hostel Zone,52581,27.5,8.4,0,Saturday,July
2026-07-18,Admin Block,Admin Zone,10090,33.0,1.8,0,Saturday,July
2026-07-18,Library,Academic Zone,8460,29.3,15.6,0,Saturday,July
2026-07-18,Cafeteria,Recreation Zone,14774,32.3,5.7,0,Saturday,July
2026-07-19,Block A,Hostel Zone,47089,29.3,3.2,0,Sunday,July
2026-07-19,Block B,Hostel Zone,47894,30.6,24.3,0,Sunday,July
2026-07-19,Block C,Hostel Zone,48822,33.0,27.8,0,Sunday,July
2026-07-19,Block D,Hostel Zone,42492,27.2,17.2,0,Sunday,July
2026-07-19,Admin Block,Admin Zone,10769,33.2,10.2,0,Sunday,July
2026-07-19,Library,Academic Zone,8095,30.6,4.0,0,Sunday,July
2026-07-19,Cafeteria,Recreation Zone,16841,27.7,9.8,0,Sunday,July
2026-07-20,Block A,Hostel Zone,75990,37.6,0.3,0,Monday,July
2026-07-20,Block B,Hostel Zone,79193,28.9,22.1,0,Monday,July
2026-07-20,Block C,Hostel Zone,106744,33.5,18.0,1,Monday,July
2026-07-20,Block D,Hostel Zone,74142,31.7,7.1,0,Monday,July
2026-07-20,Admin Block,Admin Zone,20377,33.8,17.8,0,Monday,July
2026-07-20,Library,Academic Zone,12628,28.4,8.3,0,Monday,July
2026-07-20,Cafeteria,Recreation Zone,23185,22.0,2.7,0,Monday,July
2026-07-21,Block A,Hostel Zone,81659,31.8,17.1,0,Tuesday,July
2026-07-21,Block B,Hostel Zone,79551,27.8,6.8,0,Tuesday,July
2026-07-21,Block C,Hostel Zone,69004,35.0,10.3,0,Tuesday,July
2026-07-21,Block D,Hostel Zone,72282,34.0,20.5,0,Tuesday,July
2026-07-21,Admin Block,Admin Zone,18055,31.7,18.2,0,Tuesday,July
2026-07-21,Library,Academic Zone,11965,26.0,21.0,0,Tuesday,July
2026-07-21,Cafeteria,Recreation Zone,23752,33.1,17.5,0,Tuesday,July
2026-07-22,Block A,Hostel Zone,73487,33.5,4.3,0,Wednesday,July
2026-07-22,Block B,Hostel Zone,71151,31.1,8.9,0,Wednesday,July
2026-07-22,Block C,Hostel Zone,68040,25.4,9.7,0,Wednesday,July
2026-07-22,Block D,Hostel Zone,83232,23.9,3.9,0,Wednesday,July
2026-07-22,Admin Block,Admin Zone,15470,34.0,16.8,0,Wednesday,July
